Class ID,Preferred Label,Parents
http://entity/CST/PURPURA,PURPURA,http://entity/CST/HEMHMRG|http://entity/CST/HAL/COAG/GEN|http://entity/CST/HEMCLOTDEC|http://entity/CST/PATHHEM
http://entity/CST/FET,Fetal Disorders,
http://entity/CST/INFECT%20URIN%20TRACT,URINARY TRACT INFECTION,http://entity/CST/PATHINFECT|http://entity/CST/UG/UT/GEN
http://entity/CST/PARALYSIS%20FLACCID,FLACCID PARALYSIS,http://entity/CST/NERGEN|http://entity/CST/NER/GEN
http://entity/STY/T127,Vitamin,http://entity/STY/T123
http://entity/CST/UG,Urogenital System,http://www.w3.org/2002/07/owl#Thing
http://entity/CST/TONGUE%20DIS,TONGUE DISORDER,http://entity/CST/DIG/BUC|http://entity/CST/GIORPHAN
http://entity/CST/HAL/RBC,Erythrocyte Abnormalities,http://entity/CST/HAL
http://entity/CST/HYPERKINESIA,HYPERKINESIA,http://entity/CST/NERMOVE
http://entity/CST/VISUAL%20FIELD%20DEFECT,VISUAL FIELD DEFECT,http://entity/CST/SS/EYE/VIS
http://entity/CST/ULCER%20DUODEN%20PERHEM,DUODENAL ULCER WITH HEMORRHAGE AND PERFORATION,http://entity/CST/HEMHMRG|http://entity/CST/GIGASTDUO|http://entity/CST/DIG/DUO
http://entity/CST/HAL/PLAT,Thrombocyte Abnormalities (Platelets or Megakaryocytes),http://entity/CST/HAL
http://entity/CST/CLEFT%20LIP,CLEFT LIP,http://entity/CST/MATFETBIRTH|http://entity/CST/DIG/BUC
http://entity/CST/HAL/LYM/GLN,lymphatic glands (nodes),http://entity/CST/HAL/LYM
http://entity/CST/NEURALGIA,NEURALGIA,http://entity/CST/NER/PNS|http://entity/CST/NERMOTOR
http://entity/CST/PORENCEPHALY,PORENCEPHALY,http://entity/CST/MATFETBIRTH
http://entity/CST/HYDRONEPHROSIS,HYDRONEPHROSIS,http://entity/CST/GUSTRUCT|http://entity/CST/UG/UT/K/M|http://entity/CST/RENALNOS
http://entity/CST/MATFETGEST,GESTATION ABNORMALITY,http://entity/CST/MATFET
http://entity/CST/NER/CNS,Central Nervous System,http://entity/CST/NER
http://entity/CST/HEMATEMESIS,HEMATEMESIS,http://entity/CST/HEMHMRG|http://entity/CST/DIG/GEN|http://entity/CST/PATHHEM|http://entity/CST/GIGASTDUO
http://entity/CST/CV/CARD/ARR,Arrhythmias,http://entity/CST/CV/CARD
http://entity/CST/HEM%20CEREBR,CEREBRAL HEMORRHAGE,http://entity/CST/CV/VASC/ART|http://entity/CST/HEMHMRG|http://entity/CST/NERSTROKE
http://entity/CST/HEMCLOTINC,CLOTTING INCREASED,http://entity/CST/HEM
http://entity/CST/ANSPSYM/M,PARASYMPATHOMIMETIC,http://entity/CST/ANS
http://entity/CST/BODY%20ODOR,BODY ODOR,http://entity/CST/BODY/GEN|http://entity/CST/GENSIGNS
http://entity/CST/HYPERTROPHY,HYPERTROPHY,http://entity/CST/PATHTUMORBEN|http://entity/CST/BODY/GEN
http://entity/CST/GASTROENTERITIS,GASTROENTERITIS,http://entity/CST/GIGEN|http://entity/CST/DIG/GEN|http://entity/CST/GIGASTDUO|http://entity/CST/GIBOWEL
http://entity/CST/PHLEB%20DEEP,DEEP PHLEBITIS,http://entity/CST/CV/VASC/VEN|http://entity/CST/PATHTHROMBVEN
http://entity/CST/DRUG%20LEVEL%20INC,DRUG LEVEL INCREASED,http://entity/CST/BODY/GEN|http://entity/CST/PATHDRUG
http://entity/CST/SKIN/DERM/ATR,Atrophic,http://entity/CST/SKIN/DERM
http://entity/CST/MAN/ION/SR,Strontium Disorder,http://entity/CST/MAN/ION
http://entity/CST/COR%20PULM,COR PULMONALE,http://entity/CST/RES/GEN|http://entity/CST/CVHTMUSCLE|http://entity/CST/PULMVASC|http://entity/CST/CV/CARD/GEN
http://entity/CST/SYNCOPE,SYNCOPE,http://entity/CST/GENSIGNS|http://entity/CST/CVHYPOT|http://entity/CST/CV/VASC/GEN
http://entity/CST/IMMUNOGLOBUL%20DEC,IMMUNOGLOBULINS DECREASED,http://entity/CST/BODY/GEN|http://entity/CST/PATHGEN
http://entity/CST/ATROPHY%20SKIN,SKIN ATROPHY,http://entity/CST/SKIN/DERM/ATR|http://entity/CST/SKINDYSFUNCT
http://entity/CST/PERINATAL%20DIS,PERINATAL DISORDER,http://entity/CST/BODY/GEN|http://entity/CST/MATFETGEN
http://entity/CST/EPENDYMITIS,EPENDYMITIS,http://entity/CST/GUGENMALE
http://entity/CST/FIBRO%20MEDIAST,MEDIASTINAL FIBROSIS,http://entity/CST/BODY/THOR|http://entity/CST/PATHFIBROSIS
http://entity/CST/PAIN%20KIDNEY,KIDNEY PAIN,http://entity/CST/RENALCALC|http://entity/CST/UG/UT/K/F
http://entity/CST/HYPERPLASIA%20ADREN,ADRENAL CORTEX HYPERPLASIA,http://entity/CST/ENDOADREN|http://entity/CST/ENDO/ADR/COR
http://entity/CST/SS/EYE/APP,eye appendages,http://entity/CST/SS/EYE
http://entity/CST/UTER%20FIBROID%20ENLARGE,UTERINE FIBROIDS ENLARGED,http://entity/CST/GYNUTER
http://entity/CST/ARTHRITIS,ARTHRITIS,http://entity/CST/GENSIGNS|http://entity/CST/PATHCOLLAGEN|http://entity/CST/MS/JNT
http://entity/CST/MS/FAS,Fascial Disorders,http://entity/CST/MS
http://entity/CST/PATHDIC,D.I.C.,http://entity/CST/PATH
http://entity/CST/GLAUCOMA,GLAUCOMA,http://entity/CST/OPHIOP|http://entity/CST/SS/EYE/IOP
http://entity/CST/NAIL%20DIS,NAIL DISORDER,http://entity/CST/SKIN/NAIL|http://entity/CST/SKINDYSFUNCT
http://entity/CST/DIG/EC,Entercolon,http://entity/CST/DIG
http://entity/CST/FDU,Drug Exposure to Fetus directly in utero,
http://entity/CST/CARCINOMA%20BLADDER,BLADDER CARCINOMA,http://entity/CST/UG/UT/B/M|http://entity/CST/PATHMALIGN|http://entity/CST/GUBLADDER
http://entity/CST/URIN%20ABNORM,URINE ABNORMALITY,http://entity/CST/UG/UT/URN|http://entity/CST/RENALNOS
http://entity/CST/HYPOGONAD%20FEM,HYPOGONADISM FEMALE,http://entity/CST/UG/FG/OVA|http://entity/CST/ENDOOVARIAN|http://entity/CST/ENDOPIT
http://entity/CST/NER/CNS/CSF,Spinal Fluid,http://entity/CST/NER/CNS
http://entity/STY/T195,Antibiotic,http://entity/STY/T121
http://entity/STY/T037,Injury or Poisoning,http://entity/STY/T067
http://entity/CST/ANEMIA%20MICROCYT,MICROCYTIC ANEMIA,http://entity/CST/HEMRBCDEC|http://entity/CST/HAL/RBC/DEC
http://entity/STY/T200,Clinical Drug,http://entity/STY/T073
http://entity/CST/ACIDOSIS%20HYPERCHLOREM,HYPERCHLOREMIC ACIDOSIS,http://entity/CST/METACIDOSIS|http://entity/CST/MAN/ION/CL|http://entity/CST/MAN/ION/H
http://entity/CST/DYSPAREUNIA,DYSPAREUNIA,http://entity/CST/GYNSEX|http://entity/CST/GYNUTER
http://entity/CST/TOLER%20INC,TOLERANCE INCREASED,http://entity/CST/BODY/GEN|http://entity/CST/NERABUSE|http://entity/CST/GENSYMPTOMS
http://entity/CST/MAN/LIP,Lipid Disorders,http://entity/CST/MAN
http://entity/CST/LE%20TEST%20ABNORM,ABNORMAL LE TEST,http://entity/CST/PATHCOLLAGEN|http://entity/CST/HAL/WBC/GEN
http://entity/CST/UG/FG,Female Genital Disorders,http://entity/CST/UG
http://entity/CST/LUNG%20DIS,LUNG DISORDER,http://entity/CST/PULMGEN
http://entity/CST/ATR%20SEPT%20DEF,ATRIAL SEPTAL DEFECT,http://entity/CST/MATFETBIRTH|http://entity/CST/CVHTMUSCLE|http://entity/CST/CV/CARD
http://entity/CST/SKIN/DERM/HYP,Hypertrophic,http://entity/CST/SKIN/DERM
http://entity/CST/MAN/PUR,Purine Disorder,http://entity/CST/MAN
http://entity/CST/CORNEAL%20OPACITY,CORNEAL OPACITY,http://entity/CST/OPHCORNEA
http://entity/CST/HYPER%20GUM,GUM HYPERPLASIA,http://entity/CST/DIG/BUC|http://entity/CST/GIORPHAN
http://entity/CST/METCA/PHOS,CALCIUM/PHOSPHATE ABNORMALITY,http://entity/CST/MET
http://entity/CST/POLYURIA,POLYURIA,http://entity/CST/ENDODIABETES|http://entity/CST/RENALNOS|http://entity/CST/METSIADH|http://entity/CST/UG/UT/K/F
http://entity/CST/PHOTOSENSITIVITY,PHOTOSENSITIVITY REACTION,http://entity/CST/BODY/GEN|http://entity/CST/PATHHYSN
http://entity/CST/VOICE%20ALTERAT,VOICE ALTERATION,http://entity/CST/NERGEN
http://entity/CST/ADH%20INAPPROP,ADH INAPPROPRIATE,http://entity/CST/ENDO/PIT/POST|http://entity/CST/METSIADH|http://entity/CST/ENDOPIT
http://entity/CST/UG/FG/OVA,ovary (excluding endocrine function),http://entity/CST/UG/FG
http://entity/CST/ISCHEMIA%20MYOCARD,MYOCARDIAL ISCHEMIA,http://entity/CST/CV/VASC/ART
http://entity/CST/HAL/COAG,Coagulation Disorders,http://entity/CST/HAL
http://entity/STY/T007,Bacterium,http://entity/STY/T001
http://entity/CST/OSTEOMYELITIS,OSTEOMYELITIS,http://entity/CST/GENBONE|http://entity/CST/MS/BON/GEN
http://entity/CST/LEUKODERMA,LEUKODERMA,http://entity/CST/SKIN/PIG|http://entity/CST/SKINPIGMENT
http://entity/CST/COLITIS%20PSEUDOMEM,PSEUDOMEMBRANOUS COLITIS,http://entity/CST/GIBOWEL
http://entity/CST/INFARCT%20PULM,PULMONARY INFARCT,http://entity/CST/CV/VASC/ART|http://entity/CST/PULMVASC|http://entity/CST/PATHTHROMBVEN
http://entity/CST/AV%20BLOCK%20COMP,AV BLOCK COMPLETE,http://entity/CST/CV/CARD/COND|http://entity/CST/CVHTRHYTHM
http://entity/CST/SS/EYE,Eye Disorders,http://entity/CST/SS
http://entity/CST/CV/CARD/COR,Coronary Vessel Disorders,http://entity/CST/CV/CARD
http://entity/CST/NEOPL%20ENDOMETR,ENDOMETRIAL NEOPLASIA,http://entity/CST/PATHMALIGN
http://entity/STY/T168,Food,http://entity/STY/T167
http://entity/CST/STOMACH%20ATONY,STOMACH ATONY,http://entity/CST/NER/ANS/PSYM/L|http://entity/CST/GIGASTDUO
http://entity/CST/GENBONE,BONE/JOINT DISORDERS,http://entity/CST/GEN
http://entity/CST/ALTERED%20HORMONE%20LEVEL,HORMONE LEVEL ALTERED,http://entity/CST/BODY/GEN|http://entity/CST/PATHGEN
http://entity/CST/GOITER,GOITER,http://entity/CST/ENDOTHYR
http://entity/CST/MENS%20DIS,MENSTRUAL DISORDER,http://entity/CST/UG/FG/MENS|http://entity/CST/GYNUTER
http://entity/CST/PROSTAT%20DIS,PROSTATIC DISORDER,http://entity/CST/GUPROST
http://entity/CST/LYMPHOMA%20LIKE%20REACT,LYMPHOMA LIKE REACTION,http://entity/CST/RETICNOS|http://entity/CST/HAL/LYM/GLN
http://entity/CST/EDEMA%20LABIA,LABIAL EDEMA,http://entity/CST/GYNVAG
http://entity/CST/GYNFERTIL,FERTILITY DISORDERS,http://entity/CST/GYN
http://entity/CST/MAN/ION/I,Iodine Disorders,http://entity/CST/MAN/ION
http://entity/CST/TWITCH,TWITCHING,http://entity/CST/NER/GEN|http://entity/CST/MS/MUS|http://entity/CST/NERMOTOR
http://entity/CST/TORSADES%20DE%20POINTES,TORSADES DE POINTES,http://entity/CST/CV/CARD/ARR|http://entity/CST/CVHTRHYTHM
http://entity/CST/TENESMUS,TENESMUS,http://entity/CST/GIRECTAL
http://entity/CST/MATFETDEV,DEVELOPMENTAL ABNORMALITY,http://entity/CST/MATFET
http://entity/CST/LIBIDO%20INC,LIBIDO INCREASED,http://entity/CST/GYNSEX|http://entity/CST/NER/GEN|http://entity/CST/GUSEXDYS
http://entity/CST/ERUPT%20FIXED,FIXED ERUPTION,http://entity/CST/SKIN/DERM/FX|http://entity/CST/SKINOTHER
http://entity/CST/ARRHYTHMIA%20NOD,NODAL ARRHYTHMIA,http://entity/CST/CV/CARD/ARR|http://entity/CST/CVHTRHYTHM
http://entity/CST/VENOOCCLUS%20LIVER%20SYND,VENOOCCLUSIVE LIVER DISEASE,http://entity/CST/GIHEPATOCELL
http://entity/CST/TRISMUS,TRISMUS,http://entity/CST/NERMOVE
http://entity/CST/HICCUP,HICCUP,http://entity/CST/GIGASTDUO
http://entity/CST/DREAM%20ABNORM,ABNORMAL DREAMS,http://entity/CST/NERPSYCHNOS
http://entity/CST/DIABETES%20INSIPID,DIABETES INSIPIDUS,http://entity/CST/ENDO/PIT/POST|http://entity/CST/METSIADH
http://entity/CST/ENDO/PIT/POST,Posterior,
http://entity/STY/T058,Health Care Activity,http://entity/STY/T057
http://entity/CST/COOMBS%20DIR%20TEST%20POS,DIRECT COOMBS TEST POSITIVE,http://entity/CST/HEMOLYSIS|http://entity/CST/HEMRBCDEC|http://entity/CST/HAL/GEN
http://entity/CST/CARCINOMA%20CERVIX%20SITU,CERVIX CARCINOMA IN SITU,http://entity/CST/PATHMALIGN
http://entity/CST/ANEMIA%20HYPOPLAST,HYPOPLASTIC ANEMIA,http://entity/CST/HEMRBCDEC|http://entity/CST/HAL/RBC/DEC|http://entity/CST/HAL/MAR/DEC
http://entity/CST/GONADOTR%20INC,GONADOTROPINS INCREASED,http://entity/CST/ENDO/PIT/ANT|http://entity/CST/ENDOPIT
http://entity/CST/CSF%20ABNORM,CEREBROSPINAL FLUID ABNORMAL,http://entity/CST/NERGEN|http://entity/CST/NER/CNS/CSF
http://entity/CST/GI%20DIS,GASTROINTESTINAL DISORDER,http://entity/CST/GIGEN|http://entity/CST/DIG/GEN|http://entity/CST/GIGASTDUO|http://entity/CST/GIBOWEL
http://entity/CST/SYNOVITIS,SYNOVITIS,http://entity/CST/GENBONE|http://entity/CST/MS/JNT
http://entity/CST/DYSURIA,DYSURIA,http://entity/CST/UG/UT/B/F|http://entity/CST/GYNVAG|http://entity/CST/GUBLADDER
http://entity/STY/T104,Chemical Viewed Structurally,http://entity/STY/T103
http://entity/CST/EMB%20CORONARY,CORONARY EMBOLISM,http://entity/CST/CV/CARD/COR
http://entity/CST/ULCER%20CORNEAL%20PER,PERFORATED CORNEAL ULCER,http://entity/CST/OPHCORNEA
http://entity/CST/HEPATITIS,HEPATITIS,http://entity/CST/GIHEPATOCELL
http://entity/CST/TASTE%20LOSS,TASTE LOSS,http://entity/CST/NERCRAN|http://entity/CST/SS/TST
http://entity/CST/KIDNEY%20POLYCYSTIC,POLYCYSTIC KIDNEY,http://entity/CST/MATFETBIRTH|http://entity/CST/UG/UT/K/M|http://entity/CST/RENALNOS
http://entity/CST/SHOCK,SHOCK,http://entity/CST/BODY/GEN|http://entity/CST/CV/GEN|http://entity/CST/CVSHOCK
http://entity/CST/SS/GEN,Special Senses,http://entity/CST/SS
http://entity/CST/TTT,Drug Exposure to Mother in all trimesters,
http://entity/CST/EDEMA%20FACE,FACE EDEMA,http://entity/CST/BODY/HEAD|http://entity/CST/PATHHYSN
http://entity/CST/ATROPHY%20BREAST,BREAST ATROPHY,http://entity/CST/GENBREAST
http://entity/CST/UNEXPECTED%20BENEFIT,UNEXPECTED BENEFIT,http://entity/CST/BODY/GEN|http://entity/CST/GENSIGNS
http://entity/CST/GIGEN,GASTROINTESTINAL DISORDERS: GENERAL,http://entity/CST/GI
http://entity/CST/DERMATOMYOSITIS,DERMATOMYOSITIS,http://entity/CST/BODY/MULT|http://entity/CST/PATHCOLLAGEN|http://entity/CST/PATHMYOSITIC
http://entity/CST/CONSTIP,CONSTIPATION,http://entity/CST/DIG/EC|http://entity/CST/ANSPSYM/L|http://entity/CST/GIBOWEL
http://entity/CST/NER/ANS/SYM/L,sympatholytic,http://entity/CST/NER/ANS/SYM
http://entity/CST/ANOMALY%20CONGEN%20MS,MUSCULOSKELETAL CONGENITAL ANOMALY,http://entity/CST/MATFETBIRTH|http://entity/CST/MS/GEN
http://entity/CST/CRYSTALLURIA,CRYSTALLURIA,http://entity/CST/UG/UT/URN|http://entity/CST/RENALCALC
http://entity/CST/AMYLOIDOSIS,AMYLOIDOSIS,http://entity/CST/MAN/PRO|http://entity/CST/PATHAMYLOID
http://entity/CST/ANOMALY%20CONGEN%20RESP,RESPIRATORY CONGENITAL ANOMALY,http://entity/CST/MATFETBIRTH|http://entity/CST/RES/GEN
http://entity/CST/INTEST%20PER,INTESTINAL PERFORATION,http://entity/CST/DIG/EC|http://entity/CST/GIBOWEL
http://entity/CST/CHOREOATHETOSIS,CHOREOATHETOSIS,http://entity/CST/NERMOVE
http://entity/STY/T185,Classification,http://entity/STY/T170
http://entity/CST/HEM%20ADREN,ADRENAL HEMORRHAGE,http://entity/CST/HEMHMRG|http://entity/CST/ENDO/ADR|http://entity/CST/ENDOADREN
http://entity/CST/PHOTOPHOBIA,PHOTOPHOBIA,http://entity/CST/OPHVIS|http://entity/CST/SS/EYE/VIS
http://entity/CST/CVSHOCK,SHOCK SYNDROME,http://entity/CST/CV
http://entity/CST/PATHCOLLAGEN,COLLAGEN/VASCULAR DISEASE,http://entity/CST/PATH
http://entity/CST/DYSPEPSIA,DYSPEPSIA,http://entity/CST/DIG/GEN|http://entity/CST/GIGASTDUO
http://entity/CST/MS/BON/MED,medulla (exluding hematopoietic marrow reactions),http://entity/CST/MS/BON
http://entity/CST/ABSCESS%20INJECT%20SITE,INJECTION SITE ABSCESS,http://entity/CST/BODY/GEN|http://entity/CST/GENINJECT
http://entity/CST/PR%20PROLONGED,PR INTERVAL PROLONGED,http://entity/CST/CV/CARD/COND|http://entity/CST/CVHTRHYTHM
http://entity/CST/RESPIRAT%20DIS,RESPIRATORY DISORDER,http://entity/CST/RES/GEN|http://entity/CST/PULMGEN
http://entity/CST/RE%20BLOCK,RETICULOENDOTHELIAL BLOCKADE,http://entity/CST/RETICNOS|http://entity/CST/HAL/RE
http://entity/CST/ENDO,ENDOCRINE DISORDERS,http://www.w3.org/2002/07/owl#Thing
http://entity/CST/TESTIS%20DIS,TESTIS DISORDER,http://entity/CST/ENDOTEST|http://entity/CST/UG/MG/TEST
http://entity/CST/FLUTTER%20ATR,ATRIAL FLUTTER,http://entity/CST/CV/CARD/ARR|http://entity/CST/CVHTRHYTHM
http://entity/CST/CARCINOMA,CARCINOMA,http://entity/CST/BODY/GEN|http://entity/CST/PATHMALIGN
http://entity/CST/HYPERPHOSPHATEM,HYPERPHOSPHATEMIA,http://entity/CST/METCA/PHOS|http://entity/CST/MAN/ION/P
http://entity/CST/PAIN%20URETHRA,URETHRAL PAIN,http://entity/CST/GUSTRUCT
http://entity/CST/HEMOLYSIS,HEMOLYSIS,http://entity/CST/HAL/RBC/DEC|http://entity/CST/HEM
http://entity/CST/HYPERCHOLESTEREM,HYPERCHOLESTEREMIA,http://entity/CST/MAN/LIP|http://entity/CST/METLIPID
http://entity/CST/SKIN%20STRIAE,SKIN STRIAE,http://entity/CST/SKIN/DERM/ATR|http://entity/CST/SKINDYSFUNCT
http://entity/CST/HEM%20VAGINAL,VAGINAL HEMORRHAGE,http://entity/CST/HEMHMRG|http://entity/CST/GYNVAG|http://entity/CST/GYNUTER
http://entity/CST/EMOTION%20LABIL,EMOTIONAL LABILITY,http://entity/CST/NERPSYCHNOS
http://entity/CST/ANOMALY%20VASCUL,VASCULAR ANOMALY,http://entity/CST/MATFETBIRTH|http://entity/CST/CV/VASC/GEN
http://entity/CST/NPN%20INC,NPN INCREASED,http://entity/CST/RENALFUNC|http://entity/CST/RENALGLOM|http://entity/CST/MAN/ION/N
http://entity/CST/SPEECH%20DIS,SPEECH DISORDER,http://entity/CST/NERGEN
http://entity/CST/MYASTHENIA,MYASTHENIA,http://entity/CST/MS/MUS|http://entity/CST/PATHMYOSITIC
http://entity/CST/RETINAL%20DEPIGMENT,RETINAL DEPIGMENTATION,http://entity/CST/OPHRET
http://entity/CST/MUCOUS%20MEM%20DIS,MUCOUS MEMBRANE DISORDER,http://entity/CST/BODY/GEN|http://entity/CST/PATHMUCOUS
http://entity/CST/FLU%20SYND,FLU SYNDROME,http://entity/CST/BODY/GEN|http://entity/CST/GENSYMPTOMS
http://entity/STY/T078,Idea or Concept,http://entity/STY/T077
http://entity/CST/UG/MG/GEN,"Male Genital Disorders, General and NEC",http://entity/CST/UG/MG
http://entity/CST/PERSON%20DIS,PERSONALITY DISORDER,http://entity/CST/NERPSYCHNOS
http://entity/CST/PULMGEN,PULMONARY DISORDERS: GENERAL,http://entity/CST/PULM
http://entity/CST/NEOPL%20CERVIX,CERVIX NEOPLASM,http://entity/CST/PATHMALIGN|http://entity/CST/GYNCERV
http://entity/CST/WITHDRAW%20SYND,WITHDRAWAL SYNDROME,http://entity/CST/BODY/MULT|http://entity/CST/NERABUSE
http://entity/CST/SKINENDO,ENDOCRINE,http://entity/CST/SKIN
http://entity/CST/ARRHYTHMIA,ARRHYTHMIA,http://entity/CST/CV/CARD/ARR|http://entity/CST/CVHTRHYTHM
http://entity/STY/T196,"Element, Ion, or Isotope",http://entity/STY/T104
http://entity/CST/BRADYCARDIA%20SINUS,SINUS BRADYCARDIA,http://entity/CST/CV/CARD/ARR|http://entity/CST/ANSPSYM/M|http://entity/CST/CVHTRHYTHM
http://entity/CST/HEART%20FAIL%20RIGHT,CONGESTIVE HEART FAILURE,http://entity/CST/CVHTMUSCLE|http://entity/CST/PULMVASC|http://entity/CST/CV/CARD/GEN
http://entity/STY/T190,Anatomical Abnormality,http://entity/STY/T017
http://entity/CST/HAL/PLAT/GEN,Thrombocyte Abnormalities (Platelets and Megakaryocytes) General and NEC,http://entity/CST/HAL/PLAT
http://entity/CST/ALBUMINURIA,ALBUMINURIA,http://entity/CST/UG/UT/URN|http://entity/CST/MAN/PRO|http://entity/CST/RENALGLOM|http://entity/CST/RENALNEPH
http://entity/CST/FIBRINOGEN%20INC,FIBRINOGEN INCREASED,http://entity/CST/GENSIGNS|http://entity/CST/HAL/COAG/CF
http://entity/CST/HYDROCEPHALUS,HYDROCEPHALUS,http://entity/CST/MATFETBIRTH|http://entity/CST/BODY/HEAD
http://entity/CST/PROCTITIS%20HEM,HEMORRHAGIC PROCTITIS,http://entity/CST/HEMHMRG|http://entity/CST/GIRECTAL
http://entity/CST/CARCINOMA%20GI,GASTROINTESTINAL CARCINOMA,http://entity/CST/DIG/GEN|http://entity/CST/PATHMALIGN
http://entity/CST/HEMOSIDERO,HEMOSIDEROSIS,http://entity/CST/HEMRBCDIS|http://entity/CST/SKINPIGMENT|http://entity/CST/MAN/ION/FE
http://entity/STY/T048,Mental or Behavioral Dysfunction,http://entity/STY/T047
http://entity/CST/GLOBULIN%20INC%20BJ,BENCE JONES PROTEINS INCREASED,http://entity/CST/MAN/PRO|http://entity/CST/PATHMALIGN|http://entity/CST/RETICMALIG
http://entity/STY/T038,Biologic Function,http://entity/STY/T070
http://entity/STY/T080,Qualitative Concept,http://entity/STY/T078
http://entity/STY/T201,Clinical Attribute,http://entity/STY/T032
http://entity/CST/SPASM%20GENERAL,GENERALIZED SPASM,http://entity/CST/MS/MUS|http://entity/CST/NERMOTOR
http://entity/CST/CONVULS%20GRAND%20MAL,GRAND MAL CONVULSION,http://entity/CST/NERGEN
http://entity/CST/MENINGITIS,MENINGITIS,http://entity/CST/PATHINFECT|http://entity/CST/NERBRAIN
http://entity/CST/HEMATURIA,HEMATURIA,http://entity/CST/UG/UT/URN|http://entity/CST/HEMHMRG|http://entity/CST/RENALCALC|http://entity/CST/PATHHEM|http://entity/CST/GUBLADDER
http://entity/CST/CVHTMUSCLE,HEART: MUSCLE/VALVE,http://entity/CST/CV
http://entity/CST/ALLERG%20REACT,ALLERGIC REACTION,http://entity/CST/BODY/GEN|http://entity/CST/PATHHYSN
http://entity/CST/ENTEROCOL%20HEM,HEMORRHAGIC ENTEROCOLITIS,http://entity/CST/HEMHMRG|http://entity/CST/DIG/EC|http://entity/CST/GIBOWEL
http://entity/CST/OPHRET,RETINAL ABNORMALITIES,http://entity/CST/OPH
http://entity/CST/PANCREATITIS,PANCREATITIS,http://entity/CST/GIPANCREAS
http://entity/CST/POLYARTERITIS%20NODOSA,POLYARTERITIS NODOSA,http://entity/CST/CV/VASC/ART|http://entity/CST/PATHCOLLAGEN
http://entity/STY/T089,Regulation or Law,http://entity/STY/T170
http://entity/CST/UG/FG/PLAC,placental disorders,http://entity/CST/UG/FG
http://entity/CST/HYPERCALCINURIA,HYPERCALCINURIA,http://entity/CST/UG/UT/URN|http://entity/CST/METCA/PHOS|http://entity/CST/MAN/ION/CA
http://entity/CST/CARCINOMA%20SKIN,SKIN CARCINOMA,http://entity/CST/SKIN/DERM/HYP|http://entity/CST/PATHMALIGN|http://entity/CST/SKINTUMOR
http://entity/STY/T204,Eukaryote,http://entity/STY/T001
http://entity/CST/PULM%20TUBERCUL%20AGGRAV,PULMONARY TUBERCULOSIS AGGRAVATED,http://entity/CST/PATHINFECT|http://entity/CST/PULMINFECT
http://entity/CST/DRUG%20LEVEL%20DEC,DRUG LEVEL DECREASED,http://entity/CST/BODY/GEN|http://entity/CST/PATHDRUG
http://entity/CST/SKIN%20DISCOLOR,SKIN DISCOLORATION,http://entity/CST/SKIN/PIG|http://entity/CST/SKINPIGMENT
http://entity/CST/PTOSIS,PTOSIS,http://entity/CST/NERCRAN|http://entity/CST/NER/PNS/CN|http://entity/CST/ANSSYM/L|http://entity/CST/MS/MUS|http://entity/CST/SS/EYE/VIS
http://entity/CST/VESTIBUL%20DIS,VESTIBULAR DISORDER,http://entity/CST/GENEAR
http://entity/CST/VASC%20DIS%20PERIPH,PERIPHERAL VASCULAR DISORDER,http://entity/CST/CV/VASC/GEN
http://entity/CST/LACTATION%20DEC,LACTATION DECREASED,http://entity/CST/MATFETPOSTPART
http://entity/CST/HYPERCHLOREM,HYPERCHLOREMIA,http://entity/CST/METGEN|http://entity/CST/MAN/ION/CL
http://entity/CST/ANEMIA%20IRON%20DEFIC,IRON DEFICIENCY ANEMIA,http://entity/CST/HEMRBCDEC|http://entity/CST/HAL/RBC/DEC|http://entity/CST/MAN/ION/FE
http://entity/CST/OPHUVEA,UVEAL DISORDERS,http://entity/CST/OPH
http://entity/CST/PAIN%20BIL,BILIARY PAIN,http://entity/CST/GIBILIARY
http://entity/CST/GIHEPCHRONIC,HEPATIC: CHRONIC,http://entity/CST/GI
http://entity/CST/LEUKEMIA,LEUKEMIA,http://entity/CST/HAL/WBC/GEN|http://entity/CST/PATHMALIGN
http://entity/CST/HAL/MAR/INC,marrow cells increased,http://entity/CST/HAL/MAR
http://entity/CST/OOT,Drug Exposure to Mother in third trimester,
http://entity/CST/CV/VASC/CAP,Capillary Disorders,http://entity/CST/CV/VASC
http://entity/CST/GU,GENITOURINARY DISORDERS,http://www.w3.org/2002/07/owl#Thing
http://entity/CST/ARACHNOIDITIS,ARACHNOIDITIS,http://entity/CST/NERBRAIN
http://entity/CST/MAN/ION/ZN,Zinc Disorders,http://entity/CST/MAN/ION
http://entity/CST/MTD,Drug Exposure to Mother at time of delivery,
http://entity/CST/CARCINOMA%20LIVER,CARCINOMA OF LIVER,http://entity/CST/PATHMALIGN
http://entity/CST/ANSNOS,AUTONOMIC NERVOUS DISORDERS: NONSPECIFIC,http://entity/CST/ANS
http://entity/CST/LEUKEMIA%20ACUTE%20MONO,ACUTE MONOBLASTIC LEUKEMIA,http://entity/CST/HAL/WBC/GEN|http://entity/CST/PATHMALIGN
http://entity/STY/T068,Human-caused Phenomenon or Process,http://entity/STY/T067
http://entity/CST/ALKALOSIS%20HYPOCHLOREM,HYPOCHLOREMIC ALKALOSIS,http://entity/CST/METALKALOSIS|http://entity/CST/MAN/ION/CL|http://entity/CST/MAN/ION/H
